session,material,nozzle_mm,pressure_bar,mix_ratio_pct,sensor,rms,zero_crossing_rate,peak_amplitude,crest_factor,kurtosis,spectral_centroid,spectral_bandwidth,spectral_rolloff_85,dominant_frequency,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
v25,G80,6.4,5.0,40,AccRadial4507,0.09972409904003143,0.26659305555555557,0.47593626379966736,4.772530094341751,0.028276920318603516,6310.781107174916,1140.8495446616987,7137.933333333333,6840.599999999999,-77.26913452148438,0.8234703540802002,3.0356736183166504,1.122402310371399,-18.07605743408203,0.9388564229011536,10.981511116027832,0.8035963773727417,-7.998337268829346,0.609887957572937,1.1548194885253906,0.5970691442489624,0.9233494400978088,0.5861422419548035,1.8671396970748901,0.6043422222137451,-2.7008771896362305,0.7115296125411987,2.0457849502563477,0.6490008234977722,-1.8240505456924438,0.6098374128341675,-0.045766863971948624,0.5381730794906616,0.8787767291069031,0.5347536206245422
v25,G80,6.4,5.0,40,Mic147EB,0.15897393226623535,0.13291805555555555,0.7901006937026978,4.970001574720487,-0.006072521209716797,2092.241274926646,2518.006867084685,5086.933333333333,99.93333333333334,-57.37361145019531,0.6850619316101074,8.45953369140625,0.5550712943077087,-5.509690284729004,0.49179792404174805,7.918645858764648,0.5655044913291931,0.5258537530899048,0.5438246726989746,0.20216608047485352,0.4834238886833191,-0.35469549894332886,0.5618301630020142,1.9482104778289795,0.5521764755249023,-0.8445565700531006,0.48022544384002686,1.0830152034759521,0.4925995469093323,-0.5094233155250549,0.5189489126205444,0.9194448590278625,0.4706803262233734,-0.44546183943748474,0.46436983346939087
v25,G80,6.4,5.0,40,Mic46BE,0.19708091020584106,0.14674583333333333,0.9481795430183411,4.81111814446166,0.017832517623901367,1839.9970326616549,3456.0605396362444,4599.533333333333,99.93333333333334,-51.75508117675781,0.8218613266944885,3.6518125534057617,0.5717465877532959,-0.11961252987384796,0.5243864059448242,4.813449382781982,0.6224220395088196,1.2076809406280518,0.5076038837432861,1.5219601392745972,0.5011378526687622,-0.31177619099617004,0.6187905669212341,2.243288278579712,0.5735768675804138,-0.27812451124191284,0.4858761131763458,1.3993935585021973,0.5525830984115601,-0.5419646501541138,0.5702996253967285,0.7719613909721375,0.4603879749774933,-0.7752222418785095,0.5020115971565247
v25,G80,6.4,5.0,50,AccAxial4507,0.037384338676929474,0.22738472222222222,1.0,26.74916918129456,3.106045722961426,5058.741159154682,2215.990881219738,7711.4,4803.133333333333,-81.77497100830078,0.9720916748046875,5.151942729949951,1.1482312679290771,-17.246070861816406,0.8948308825492859,8.619531631469727,0.6995896100997925,-7.795322895050049,0.674070417881012,2.2245171070098877,0.5556690692901611,0.20966896414756775,0.5577698945999146,3.3247735500335693,0.5813772082328796,-0.3177351951599121,0.5803723335266113,-0.7179067730903625,0.5343979001045227,-1.075879693031311,0.5295861959457397,2.1310465335845947,0.4907449781894684,0.037045858800411224,0.5239893794059753
v25,G80,6.4,5.0,50,AccRadial4507,0.09668456017971039,0.26682222222222224,0.586536705493927,6.066498150311841,0.028398752212524414,6311.605725983572,1164.1791190793392,7135.333333333333,7020.4,-77.45706176757812,1.0266257524490356,3.3174240589141846,1.2956801652908325,-18.109399795532227,1.0886709690093994,10.98908805847168,0.8417565226554871,-7.9519734382629395,0.6641820073127747,1.162624478340149,0.5465396046638489,0.8910281658172607,0.5372357368469238,1.7381716966629028,0.5861639976501465,-2.752439260482788,0.6508703827857971,1.838640570640564,0.6704078316688538,-1.8834824562072754,0.6345669031143188,-0.13063110411167145,0.5289052724838257,0.8457159399986267,0.5078818798065186
v25,G80,6.4,5.0,50,Mic147EB,0.1534462571144104,0.1312638888888889,0.7104510068893433,4.629966349453718,0.024431467056274414,2054.8956338451007,2475.135474316638,5020.466666666666,100.0,-57.97403335571289,0.658983051776886,8.90816879272461,0.5712121725082397,-5.713693618774414,0.5244718790054321,7.784865856170654,0.5359327793121338,0.5018398761749268,0.5258867144584656,0.026004306972026825,0.5391986966133118,-0.3209059238433838,0.5318836569786072,1.970252513885498,0.5073742866516113,-0.6783291101455688,0.4959728717803955,1.2601284980773926,0.5430536270141602,-0.4000888764858246,0.47808241844177246,0.7871516942977905,0.4558766186237335,-0.6433256268501282,0.4860170781612396
v25,G80,6.4,5.0,50,Mic46BE,0.17909283936023712,0.13862222222222223,0.8394117951393127,4.687020419900061,0.011418342590332031,1693.0946206532717,3229.112100053918,4376.466666666666,100.0,-53.164527893066406,0.7139504551887512,4.271418571472168,0.6129571199417114,-0.3715236783027649,0.5181708335876465,4.855138778686523,0.5353525876998901,1.117190957069397,0.5103123784065247,1.383513331413269,0.4768017530441284,-0.5122458338737488,0.5177503228187561,2.104984998703003,0.5087222456932068,-0.2487439513206482,0.48443520069122314,1.5623977184295654,0.5230976939201355,-0.4088563024997711,0.5223709940910339,0.8458858132362366,0.46981021761894226,-0.7077921032905579,0.5011522769927979
v25,G80,6.4,5.0,60,AccAxial4507,0.044503260403871536,0.22840555555555556,1.0,22.470263772247247,1.3815197944641113,5083.30896359651,2218.420107241881,7773.333333333333,4799.4,-80.00249481201172,1.0212322473526,5.234476566314697,1.2355800867080688,-17.731063842773438,0.9331661462783813,8.682134628295898,0.7364434003829956,-8.092974662780762,0.6394603848457336,2.2384722232818604,0.565769612789154,-0.07313132286071777,0.5368046164512634,3.1837663650512695,0.6053810715675354,-0.33755725622177124,0.5592184662818909,-0.8812349438667297,0.5251677632331848,-1.2666834592819214,0.4919929802417755,2.0768215656280518,0.48237985372543335,-0.026061637327075005,0.5028860569000244
v25,G80,6.4,5.0,60,AccRadial4507,0.10799624770879745,0.26568888888888886,0.5353366136550903,4.956992719770962,0.02482295036315918,6294.220528723041,1142.4093008307927,7126.866666666667,7020.066666666667,-76.68753051757812,1.03545343875885,3.4433295726776123,1.3974032402038574,-18.569429397583008,1.0628905296325684,11.10327434539795,0.8349596261978149,-8.058548927307129,0.6534867286682129,1.000759482383728,0.5384383797645569,0.8403434753417969,0.5445634722709656,1.6590430736541748,0.6077085733413696,-2.9256911277770996,0.6649487614631653,1.6340866088867188,0.6585444211959839,-1.9918421506881714,0.5829079151153564,-0.2708315849304199,0.5306748151779175,0.8563495874404907,0.5008288621902466
v25,G80,6.4,5.0,60,Mic147EB,0.12760646641254425,0.1351138888888889,0.6038244366645813,4.731926630680706,0.029453039169311523,2139.0552240314405,2509.7940312421447,5062.866666666667,100.0,-59.93949890136719,0.7260363101959229,8.568828582763672,0.6125161051750183,-5.653225898742676,0.5602052211761475,7.703244209289551,0.5970415472984314,0.4326041042804718,0.5204523801803589,0.17550058662891388,0.5393991470336914,-0.2604815363883972,0.6056624054908752,1.9936301708221436,0.5298898220062256,-0.684043288230896,0.4786810278892517,0.9629423022270203,0.5088950395584106,-0.5549398064613342,0.4864288866519928,0.8232515454292297,0.47396010160446167,-0.5805007815361023,0.4950813353061676
v25,G80,6.4,5.0,60,Mic46BE,0.17134158313274384,0.14416944444444443,0.8115527629852295,4.736461214768242,0.07476687431335449,1786.4416768838137,3323.9797047283337,4531.466666666666,100.0,-53.362789154052734,0.7026906609535217,4.145476818084717,0.6367562413215637,-0.3091610372066498,0.57956862449646,4.6451096534729,0.594649612903595,0.9286584258079529,0.5680303573608398,1.359941005706787,0.5600836873054504,-0.2281406968832016,0.5711959600448608,2.156688690185547,0.566199004650116,-0.28729790449142456,0.5075706839561462,1.2458343505859375,0.5423532128334045,-0.6549819707870483,0.5599747896194458,0.6727996468544006,0.4989365339279175,-0.6954944729804993,0.5038998126983643
v25,G80,6.4,5.0,70,AccAxial4507,0.056991271674633026,0.21704722222222222,0.6806408762931824,11.942896803198332,0.20029306411743164,4800.753890969307,2185.0483419022053,7574.666666666667,4801.866666666667,-77.32846069335938,0.8221592307090759,6.9497294425964355,1.1682223081588745,-18.968931198120117,0.8729813098907471,9.226985931396484,0.7738837599754333,-7.753613471984863,0.7944661974906921,2.8160934448242188,0.6190264821052551,-0.261743426322937,0.5886387825012207,3.3277206420898438,0.6356330513954163,0.23549316823482513,0.6858047246932983,-0.7950941324234009,0.571078896522522,-1.344992756843567,0.5371153950691223,1.9575157165527344,0.4999067187309265,0.6613627076148987,0.5566937327384949
v25,G80,6.4,5.0,70,AccRadial4507,0.10217039287090302,0.2642069444444444,0.517696738243103,5.066993712133775,0.011037588119506836,6246.658195943708,1194.2526076925574,7097.333333333333,6761.866666666667,-77.61634063720703,0.9420238137245178,4.9415130615234375,1.3975392580032349,-19.692110061645508,1.098496913909912,11.580743789672852,0.8815160989761353,-7.5608978271484375,0.8004903793334961,1.2142068147659302,0.5563881397247314,0.7860822081565857,0.5793447494506836,1.8198540210723877,0.6433268785476685,-2.286324977874756,0.750706672668457,1.668609619140625,0.6887807846069336,-1.9460598230361938,0.5860534310340881,-0.34137019515037537,0.5432968139648438,1.7167490720748901,0.5243164896965027
v25,G80,6.4,5.0,70,Mic147EB,0.13417334854602814,0.10623472222222222,0.7474966049194336,5.571125808662404,0.09781599044799805,1497.1362838273576,2135.9755749915366,4318.133333333333,100.0,-61.16109848022461,0.9803524613380432,10.343948364257812,0.6452837586402893,-5.366034984588623,0.5594865679740906,7.649663925170898,0.619274914264679,0.18422532081604004,0.6203616857528687,0.07895386219024658,0.5027986168861389,-0.6223254799842834,0.5977474451065063,2.308917999267578,0.586931049823761,-0.3295191526412964,0.5165168046951294,1.3453009128570557,0.49070778489112854,-0.6893100142478943,0.5709450840950012,0.816068708896637,0.5668438076972961,-0.7380539178848267,0.426293283700943
v25,G80,6.4,5.0,70,Mic46BE,0.1834208369255066,0.11028055555555556,0.8486756086349487,4.626931284691633,-0.020560503005981445,1186.7931140049786,2674.4464880033247,2322.6,100.0,-54.53791427612305,0.8073028922080994,5.794800281524658,0.5418251156806946,0.12627190351486206,0.5620926022529602,4.861410140991211,0.5375868678092957,0.7028653621673584,0.5823826193809509,1.2835348844528198,0.4919401705265045,-0.923017680644989,0.5828624963760376,2.347994089126587,0.5465143918991089,-0.029366612434387207,0.497700959444046,1.7372322082519531,0.4795912206172943,-0.5277242064476013,0.5079407095909119,0.8385812640190125,0.5433730483055115,-0.8837177753448486,0.4599626362323761
