filename,sensor,file_idx,filter_type,order,band_idx,band_label,low_hz,high_hz,window_idx,window_start_s,filter_time_ms,rms,peak,crest_factor,zcr,band_power,spectral_centroid,rms_time_us,cf_time_us
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,4,24.600000,8.318700,0.002501,0.047458,18.971951,339.201413,0.000004,59.473216,807.499993,1575.399991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,5,25.600000,8.350900,0.002502,0.047458,18.970249,384.901604,0.000004,57.490716,967.200001,1691.600002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,6,26.600000,8.978600,0.000359,0.004878,13.572802,452.201884,0.000000,81.044779,611.099997,1227.900008
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,7,27.600000,8.069600,0.000133,0.001512,11.410761,526.002192,0.000000,223.918533,602.300002,1096.799999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,8,28.600000,8.175400,0.000063,0.000260,4.124974,639.602665,0.000000,400.377274,649.399997,1027.200007
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,9,29.600000,8.083500,0.000062,0.000260,4.209472,677.302822,0.000000,407.268703,863.699999,1635.000008
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,10,30.600000,7.652800,0.000146,0.003629,24.846934,748.103117,0.000000,390.016566,749.999992,1397.200002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,11,31.600000,7.292100,0.000946,0.008815,9.319258,678.002825,0.000001,103.679480,917.700003,1730.299991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,12,32.600000,9.041600,0.000947,0.008815,9.308799,702.402927,0.000001,104.219295,703.199999,1459.200008
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,13,33.600000,9.550900,0.000947,0.008815,9.308398,682.902845,0.000001,103.538052,966.699998,1759.699997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,14,34.600000,15.324900,0.000947,0.008815,9.306811,645.602690,0.000001,102.207677,984.300001,2715.199997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,15,35.600000,11.156200,0.000936,0.008815,9.414279,624.102600,0.000001,104.496658,829.299999,1843.499995
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,16,36.600000,9.450400,0.000071,0.000774,10.896022,730.103042,0.000000,344.727553,872.000004,1279.200005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,17,37.600000,8.899300,0.000051,0.000320,6.220432,779.303247,0.000000,520.993400,651.499999,1213.399999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,18,38.600000,7.537700,0.000051,0.000320,6.261431,793.503306,0.000000,533.875022,685.000006,1365.199991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,19,39.600000,8.078000,0.000048,0.000309,6.431601,839.103496,0.000000,584.441800,763.199991,1126.799994
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,20,40.600000,7.208600,0.000044,0.000255,5.802070,893.203722,0.000000,627.023287,916.299992,1573.899994
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,21,41.600000,9.092400,0.000040,0.000223,5.547987,952.503969,0.000000,670.693138,619.099999,1152.900004
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,22,42.600000,6.988500,0.000038,0.000216,5.738404,989.604123,0.000000,760.262772,851.999997,1688.000004
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,23,43.600000,9.007200,0.000040,0.000231,5.746825,965.204022,0.000000,712.273950,885.599991,1565.800005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,24,44.600000,8.563600,0.000049,0.000216,4.428807,844.703520,0.000000,548.294051,730.800006,1182.799999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,25,45.600000,7.776000,0.000049,0.000208,4.234509,828.503452,0.000000,547.685834,877.799990,1684.000003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,26,46.600000,8.964400,0.000049,0.000208,4.235306,829.003454,0.000000,553.566175,729.599997,1409.000004
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,27,47.600000,8.301500,0.000050,0.000215,4.333517,814.803395,0.000000,552.695386,740.200005,1174.799996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,28,48.600000,6.898000,0.001780,0.047601,26.742806,836.503485,0.000003,913.064009,629.300004,1155.100006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,29,49.600000,7.471000,0.002569,0.047707,18.573102,1039.904333,0.000005,1130.531665,844.499998,1609.199986
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,30,50.600000,7.825400,0.002737,0.047707,17.432196,1177.004904,0.000007,1222.711462,857.499996,1326.400001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,31,51.600000,9.029300,0.003431,0.057480,16.753943,1254.505227,0.000010,1248.557884,901.800013,1662.800001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,32,52.600000,9.751500,0.003428,0.047707,13.916082,1374.405727,0.000012,1290.538775,760.600000,1595.199996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,33,53.600000,9.067700,0.003864,0.063425,16.415374,1445.206022,0.000011,1399.522883,687.100008,1304.599995
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,34,54.600000,8.698200,0.007125,0.184631,25.914435,1408.405868,0.000012,1256.216911,537.200001,1101.400005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,35,55.600000,7.802600,0.004253,0.074994,17.634945,1448.506035,0.000011,1393.448089,864.100002,1537.799995
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,36,56.600000,7.289100,0.003789,0.049795,13.142641,1451.606048,0.000011,1403.345630,990.700006,1193.700009
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,37,57.600000,7.230600,0.006503,0.142544,21.920556,1411.805883,0.000012,1305.818104,934.800002,1631.300009
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,38,58.600000,8.295400,0.005286,0.105778,20.012054,1423.905933,0.000011,1355.051935,852.800003,1522.299994
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,39,59.600000,9.060100,0.005427,0.097968,18.053211,1406.005858,0.000011,1331.610177,689.099994,1187.799993
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,40,60.600000,6.794500,0.006301,0.132528,21.034025,1400.005833,0.000012,1288.152382,597.099992,1040.400006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,41,61.600000,6.915200,0.003336,0.029615,8.877598,1451.506048,0.000011,1387.217678,740.600008,1239.899997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,42,62.600000,7.619200,0.004660,0.078779,16.906761,1400.505835,0.000012,1341.828590,539.199988,1056.299996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,43,63.600000,7.162100,0.003477,0.023151,6.658129,1438.805995,0.000011,1371.761311,944.200001,1246.000000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,44,64.600000,7.518800,0.003483,0.026934,7.732622,1438.005992,0.000012,1381.645045,635.299992,1581.499993
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,45,65.600000,8.965800,0.008188,0.240548,29.377572,1400.905837,0.000014,1186.741048,647.100009,1130.299992
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,46,66.600000,7.242600,0.005160,0.122090,23.661102,1382.605761,0.000013,1299.167950,755.999994,1396.100008
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,47,67.600000,9.162300,0.006198,0.156871,25.311643,1370.605711,0.000013,1237.894651,881.800006,1659.000001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,48,68.600000,7.622700,0.005393,0.087282,16.184188,1350.405627,0.000013,1268.271282,687.499996,1128.899996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,49,69.600000,7.449300,0.006038,0.143664,23.793052,1337.505573,0.000014,1225.808839,906.999994,1298.700008
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,50,70.600000,8.361000,0.004014,0.062091,15.468814,1370.005708,0.000013,1284.993084,832.799997,1191.999996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,51,71.600000,8.939600,0.003587,0.023649,6.593875,1373.005721,0.000012,1303.952463,854.400001,1474.399993
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,52,72.600000,9.071500,0.003262,0.028126,8.622595,1132.504719,0.000010,1313.090128,874.999998,1767.499998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,53,73.600000,7.451300,0.004524,0.090393,19.979105,874.003642,0.000007,1254.360015,955.900003,1468.499991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,54,74.600000,7.464700,0.002251,0.025913,11.510056,647.402698,0.000004,1305.960943,1030.399988,1217.199999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,55,75.600000,7.932000,0.004453,0.111102,24.949916,398.901662,0.000003,1040.100627,712.399997,1379.800000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,56,76.600000,8.706800,0.000236,0.000891,3.771742,215.200897,0.000000,115.115522,672.900002,1214.300006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,57,77.600000,6.815000,0.000245,0.000936,3.823772,220.600919,0.000000,111.110721,949.399997,1214.300006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,58,78.600000,9.118700,0.000241,0.000936,3.875062,242.301010,0.000000,115.398745,819.600013,1568.599997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,59,79.600000,10.337900,0.000245,0.000936,3.813797,249.001038,0.000000,117.150786,701.100013,3095.000007
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,60,80.600000,7.897000,0.000247,0.000936,3.783202,250.201043,0.000000,118.012458,798.699999,1255.700001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,61,81.600000,8.920700,0.000243,0.000936,3.854018,271.701132,0.000000,120.948506,837.900006,1398.700013
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,62,82.600000,9.925400,0.000234,0.000902,3.859856,292.201218,0.000000,129.299129,747.600003,1070.700004
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,12,10–2000 Hz,10,2000,63,83.600000,8.367500,0.000237,0.000902,3.801300,285.601190,0.000000,129.498470,953.700001,1290.999993
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,0,20.600000,8.214400,0.000003,0.000014,4.924582,978.604078,0.000000,156.925357,747.500002,1588.999992
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,1,21.600000,8.601300,0.000018,0.000806,44.078095,969.604040,0.000000,733.241318,887.499991,1611.599990
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,2,22.600000,10.144300,0.000020,0.000806,39.553626,949.303955,0.000000,737.504878,810.800004,1357.399990
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,3,23.600000,7.615500,0.000022,0.000806,36.437570,924.503852,0.000000,738.927521,632.399999,1361.699993
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,4,24.600000,8.485700,0.000024,0.000806,33.868468,903.603765,0.000000,757.787663,818.600005,1200.899991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,5,25.600000,6.978600,0.000026,0.000806,30.595240,871.503631,0.000000,766.825411,678.299999,1522.500010
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,6,26.600000,8.745100,0.000022,0.000105,4.750599,848.003533,0.000000,790.763353,778.799993,1175.800004
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,7,27.600000,7.044300,0.000022,0.000105,4.732103,853.903558,0.000000,796.848775,826.699994,1805.899999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,8,28.600000,8.076000,0.000022,0.000105,4.730592,860.503585,0.000000,799.553881,777.800000,1561.300000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,9,29.600000,9.002100,0.000022,0.000105,4.752394,861.503590,0.000000,799.659140,855.199993,1712.600002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,10,30.600000,9.135100,0.000021,0.000105,5.036132,869.303622,0.000000,812.477942,769.699996,1442.799999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,11,31.600000,7.145400,0.000123,0.001813,14.702986,872.303635,0.000000,658.505348,927.400004,1481.000014
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,12,32.600000,8.972400,0.000123,0.001813,14.704712,860.603586,0.000000,659.964575,782.000003,1325.500009
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,13,33.600000,7.781200,0.000123,0.001813,14.702457,857.903575,0.000000,660.015327,733.199995,1461.699998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,14,34.600000,8.968100,0.000123,0.001813,14.700888,857.203572,0.000000,658.280857,681.499994,1099.500005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,15,35.600000,7.829000,0.000123,0.001813,14.697494,858.103575,0.000000,658.193855,672.100010,1181.800006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,16,36.600000,7.902300,0.000020,0.000084,4.163704,860.603586,0.000000,807.768431,928.800000,1122.000001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,17,37.600000,8.914600,0.000020,0.000079,3.942228,860.303585,0.000000,804.614516,799.600006,1573.599991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,18,38.600000,7.291300,0.000020,0.000079,3.931059,860.103584,0.000000,803.697692,796.099994,1393.899991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,19,39.600000,9.120500,0.000020,0.000080,3.925906,855.403564,0.000000,801.433336,631.399991,1178.399994
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,20,40.600000,8.993800,0.000020,0.000080,3.906211,860.903587,0.000000,799.107542,736.100003,1512.000003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,21,41.600000,6.807700,0.000020,0.000080,3.944781,862.203593,0.000000,801.128545,807.499993,1472.299991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,22,42.600000,9.050400,0.000020,0.000083,4.112471,868.603619,0.000000,805.213068,940.300000,1700.900000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,23,43.600000,7.407500,0.000020,0.000085,4.221129,863.003596,0.000000,803.167733,870.699994,1506.000001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,24,44.600000,8.952900,0.000020,0.000085,4.177048,867.303614,0.000000,807.520436,663.799990,1498.700003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,25,45.600000,10.358200,0.000020,0.000089,4.401173,873.703640,0.000000,818.709025,1152.299999,1390.300007
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,26,46.600000,8.429800,0.000020,0.000089,4.347794,868.503619,0.000000,818.859471,642.400002,1107.500007
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,27,47.600000,7.568000,0.000021,0.000089,4.307491,858.103575,0.000000,815.284137,638.900005,1199.799997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,28,48.600000,6.975800,0.000871,0.026143,30.013470,878.303660,0.000001,954.854734,887.500006,1462.799992
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,29,49.600000,8.789300,0.001262,0.026143,20.713964,922.803845,0.000002,1025.384156,638.300000,1192.999989
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,30,50.600000,7.090400,0.001604,0.026143,16.300738,961.704007,0.000003,1050.961549,663.400002,1225.699991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,31,51.600000,8.716500,0.001857,0.026143,14.077379,1015.204230,0.000003,1058.765181,689.499997,1424.800008
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,32,52.600000,8.194700,0.002096,0.026143,12.475170,1067.704449,0.000004,1061.334917,662.699997,1128.999997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,33,53.600000,7.071600,0.002132,0.010891,5.107629,1096.704570,0.000005,1083.180554,871.199998,1578.299998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,34,54.600000,9.365000,0.002164,0.025662,11.859096,1095.504565,0.000005,1081.920745,1015.999995,1489.299990
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,35,55.600000,8.601300,0.002144,0.035720,16.662459,1096.204568,0.000004,1082.846336,646.900007,1354.799999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,36,56.600000,8.366600,0.002166,0.038121,17.601507,1098.904579,0.000005,1082.900250,815.600011,1287.699997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,37,57.600000,6.688600,0.002230,0.079152,35.495054,1100.404585,0.000005,1083.000597,559.399996,994.699993
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,38,58.600000,7.596700,0.002184,0.062847,28.771842,1104.204601,0.000005,1085.237612,816.100001,1349.099999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,39,59.600000,8.929200,0.002164,0.023348,10.791501,1105.504606,0.000005,1086.557890,554.800004,1020.200012
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,40,60.600000,8.813900,0.002216,0.046664,21.056045,1106.104609,0.000005,1089.439768,631.800009,1026.200000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,41,61.600000,6.630800,0.002195,0.029776,13.564829,1110.204626,0.000005,1092.652558,606.100002,1145.199989
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,42,62.600000,7.430400,0.002222,0.013602,6.122018,1112.504635,0.000005,1096.873616,739.299998,1125.099996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,43,63.600000,6.858400,0.002267,0.009818,4.330431,1113.704640,0.000005,1099.758616,644.299987,1406.199997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,44,64.600000,7.758700,0.002261,0.008929,3.949713,1119.304664,0.000005,1103.998799,1240.899990,2201.299998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,45,65.600000,9.092300,0.002264,0.021922,9.682920,1117.404656,0.000005,1105.875109,656.199991,1234.900003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,46,66.600000,9.051900,0.002297,0.024402,10.625685,1116.904654,0.000005,1103.479013,763.599994,1440.399996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,47,67.600000,9.273100,0.002271,0.018129,7.981735,1121.504673,0.000005,1104.864017,722.900004,1442.599998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,48,68.600000,7.482700,0.002242,0.039859,17.778389,1125.304689,0.000005,1106.174341,918.899997,1544.599989
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,49,69.600000,9.076900,0.002213,0.036567,16.523202,1125.804691,0.000005,1105.435938,705.700004,1538.200013
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,50,70.600000,6.924200,0.002156,0.016427,7.618897,1132.504719,0.000005,1106.575466,580.100008,1124.000002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,51,71.600000,6.700700,0.002047,0.008875,4.334461,1135.004729,0.000004,1113.339260,860.000000,1381.800001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,52,72.600000,9.036500,0.001797,0.011350,6.316308,1078.004492,0.000003,1113.964186,983.799997,1385.200012
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,53,73.600000,8.827100,0.001529,0.012968,8.482251,1024.804270,0.000002,1114.371771,773.199994,1502.699990
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,54,74.600000,9.066800,0.001214,0.011628,9.580701,971.804049,0.000001,1116.301705,670.699999,1216.199991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,55,75.600000,7.211600,0.000888,0.049982,56.302375,924.503852,0.000001,1130.630282,725.000005,1510.599992
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,56,76.600000,7.922000,0.000039,0.000168,4.256202,878.403660,0.000000,835.748992,739.600000,1284.600003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,57,77.600000,6.921000,0.000040,0.000168,4.191930,882.903679,0.000000,839.415878,784.199990,1144.000009
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,58,78.600000,7.091900,0.000040,0.000168,4.207659,888.803703,0.000000,846.327808,772.800006,1352.700012
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,59,79.600000,7.245700,0.000040,0.000162,4.063595,893.303722,0.000000,849.666618,628.900001,1452.999990
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,60,80.600000,7.425400,0.000039,0.000162,4.107886,894.903729,0.000000,849.101439,807.600009,1593.000008
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,61,81.600000,9.845100,0.000039,0.000162,4.141007,899.703749,0.000000,852.761396,933.000003,1261.999991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,62,82.600000,7.765900,0.000039,0.000162,4.131954,908.203784,0.000000,858.830315,862.399989,1299.600000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,13,500–1500 Hz,500,1500,63,83.600000,7.590500,0.000039,0.000162,4.152017,915.003813,0.000000,861.612744,899.799998,1379.599998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,14,1000–2000 Hz,1000,2000,0,20.600000,9.020500,0.000003,0.000013,4.970531,1487.106196,0.000000,198.830621,752.299995,1597.199996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,14,1000–2000 Hz,1000,2000,1,21.600000,8.385800,0.000010,0.000307,31.132544,1503.306264,0.000000,1556.393770,957.800003,1586.400002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,14,1000–2000 Hz,1000,2000,2,22.600000,8.441000,0.000014,0.000307,22.143206,1533.406389,0.000000,1589.734705,1028.200000,1521.600003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Butterworth,5,14,1000–2000 Hz,1000,2000,3,23.600000,9.032700,0.000017,0.000307,18.147715,1569.006538,0.000000,1605.169453,713.100002,1422.600006
